"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:52.3806791","svchost.exe","2596","Process Profiling","","SUCCESS","User Time: 7.3437500 seconds, Kernel Time: 1.7968750 seconds, Private Bytes: 3,457,024, Working Set: 10,362,880"
"23:07:52.3806799","svchost.exe","2776","Process Profiling","","SUCCESS","User Time: 0.4375000 seconds, Kernel Time: 0.8125000 seconds, Private Bytes: 1,953,792, Working Set: 7,053,312"
"23:07:52.3806813","svchost.exe","2812","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 0.4531250 seconds, Private Bytes: 2,793,472, Working Set: 8,093,696"
"23:07:52.3806831","svchost.exe","2952","Process Profiling","","SUCCESS","User Time: 0.4218750 seconds, Kernel Time: 0.4375000 seconds, Private Bytes: 6,098,944, Working Set: 13,750,272"
"23:07:52.3806840","svchost.exe","3052","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.6406250 seconds, Private Bytes: 2,674,688, Working Set: 11,415,552"
"23:07:52.3806853","svchost.exe","3068","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.1250000 seconds, Private Bytes: 2,727,936, Working Set: 12,279,808"
"23:07:52.3806866","spoolsv.exe","3096","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.7968750 seconds, Private Bytes: 6,316,032, Working Set: 12,750,848"
"23:07:52.3806889","svchost.exe","3180","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,068,480, Working Set: 7,200,768"
"23:07:52.3806915","svchost.exe","3304","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 4,263,936, Working Set: 13,410,304"
"23:07:52.3806933","DbxSvc.exe","3368","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 2,609,152, Working Set: 4,575,232"
"23:07:52.3806956","esif_uf.exe","3380","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 1,929,216, Working Set: 5,808,128"
"23:07:52.3806978","mDNSResponder.exe","3388","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.9843750 seconds, Private Bytes: 1,949,696, Working Set: 6,078,464"
"23:07:52.3807000","AppleMobileDeviceService.exe","3400","Process Profiling","","SUCCESS","User Time: 2.9531250 seconds, Kernel Time: 4.1250000 seconds, Private Bytes: 3,653,632, Working Set: 9,248,768"
"23:07:52.3807018","svchost.exe","3408","Process Profiling","","SUCCESS","User Time: 9.1875000 seconds, Kernel Time: 7.6406250 seconds, Private Bytes: 36,270,080, Working Set: 24,588,288"
"23:07:52.3807027","FoxitConnectedPDFService.exe","3416","Process Profiling","","SUCCESS","User Time: 2.1562500 seconds, Kernel Time: 7.3437500 seconds, Private Bytes: 4,071,424, Working Set: 12,271,616"
"23:07:52.3807036","HeciServer.exe","3428","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,564,672, Working Set: 6,164,480"
"23:07:52.3807049","svchost.exe","3436","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 4,206,592, Working Set: 7,663,616"
"23:07:52.3807058","OfficeClickToRun.exe","3492","Process Profiling","","SUCCESS","User Time: 4.8750000 seconds, Kernel Time: 2.2187500 seconds, Private Bytes: 43,204,608, Working Set: 31,420,416"
"23:07:52.3807072","svchost.exe","3512","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 2,609,152, Working Set: 6,053,888"
"23:07:52.3807085","PsiService_2.exe","3520","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,118,208, Working Set: 3,878,912"
"23:07:52.3807098","svchost.exe","3572","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 4,235,264, Working Set: 7,782,400"
"23:07:52.3807112","svchost.exe","3604","Process Profiling","","SUCCESS","User Time: 4.7343750 seconds, Kernel Time: 5.6562500 seconds, Private Bytes: 10,043,392, Working Set: 25,100,288"
"23:07:52.3807125","ss_conn_service.exe","3628","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 2,191,360, Working Set: 5,644,288"
"23:07:52.3807139","svchost.exe","3652","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 2.4218750 seconds, Private Bytes: 2,375,680, Working Set: 8,343,552"
"23:07:52.3807152","smsvchost.exe","3708","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 25,202,688, Working Set: 16,027,648"
"23:07:52.3807165","svchost.exe","3756","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,613,824, Working Set: 5,648,384"
"23:07:52.3807174","SecurityHealthService.exe","3780","Process Profiling","","SUCCESS","User Time: 0.1250000 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 4,173,824, Working Set: 13,754,368"
"23:07:52.3807188","svchost.exe","3804","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 1,933,312, Working Set: 6,606,848"
"23:07:52.3807219","svchost.exe","3860","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,286,144, Working Set: 4,911,104"
"23:07:52.3807246","MsMpEng.exe","3984","Process Profiling","","SUCCESS","User Time: 245.7656250 seconds, Kernel Time: 130.2500000 seconds, Private Bytes: 170,024,960, Working Set: 89,116,672"
"23:07:52.3807304","svchost.exe","4092","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.3437500 seconds, Private Bytes: 4,771,840, Working Set: 18,509,824"
"23:07:52.3807335","svchost.exe","4356","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,125,824, Working Set: 5,746,688"
"23:07:52.3807353","svchost.exe","4400","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,335,296, Working Set: 4,751,360"
"23:07:52.3807366","smsvchost.exe","4676","Process Profiling","","SUCCESS","User Time: 1.4062500 seconds, Kernel Time: 0.1718750 seconds, Private Bytes: 29,933,568, Working Set: 28,782,592"
"23:07:52.3807380","NisSrv.exe","1672","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 6,197,248, Working Set: 8,843,264"
"23:07:52.3807389","svchost.exe","5324","Process Profiling","","SUCCESS","User Time: 0.4531250 seconds, Kernel Time: 0.8437500 seconds, Private Bytes: 3,985,408, Working Set: 12,845,056"
"23:07:52.3807536","svchost.exe","148","Process Profiling","","SUCCESS","User Time: 0.4843750 seconds, Kernel Time: 0.6562500 seconds, Private Bytes: 6,987,776, Working Set: 20,795,392"
"23:07:52.3807558","esif_assist_64.exe","2968","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,478,656, Working Set: 4,726,784"
"23:07:52.3807567","sihost.exe","3468","Process Profiling","","SUCCESS","User Time: 2.0312500 seconds, Kernel Time: 1.9531250 seconds, Private Bytes: 6,455,296, Working Set: 22,650,880"
"23:07:52.3807580","svchost.exe","3556","Process Profiling","","SUCCESS","User Time: 0.6250000 seconds, Kernel Time: 0.5468750 seconds, Private Bytes: 6,701,056, Working Set: 24,088,576"
"23:07:52.3807589","svchost.exe","3616","Process Profiling","","SUCCESS","User Time: 5.1562500 seconds, Kernel Time: 0.9531250 seconds, Private Bytes: 7,090,176, Working Set: 28,729,344"
"23:07:52.3807603","taskhostw.exe","3764","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 1.1250000 seconds, Private Bytes: 7,041,024, Working Set: 15,978,496"
"23:07:52.3807612","DropboxUpdate.exe","3868","Process Profiling","","SUCCESS","User Time: 0.4218750 seconds, Kernel Time: 1.4218750 seconds, Private Bytes: 2,138,112, Working Set: 126,976"
"23:07:52.3807625","PresentationFontCache.exe","4128","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.4687500 seconds, Private Bytes: 30,388,224, Working Set: 18,911,232"
"23:07:52.3807638","svchost.exe","2680","Process Profiling","","SUCCESS","User Time: 5.5937500 seconds, Kernel Time: 2.1718750 seconds, Private Bytes: 3,702,784, Working Set: 15,048,704"
"23:07:52.3807652","svchost.exe","6316","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0937500 seconds, Private Bytes: 1,765,376, Working Set: 7,143,424"
"23:07:52.3807665","ctfmon.exe","6408","Process Profiling","","SUCCESS","User Time: 4.7656250 seconds, Kernel Time: 24.6875000 seconds, Private Bytes: 3,235,840, Working Set: 13,299,712"
"23:07:52.3807674","Explorer.EXE","6744","Process Profiling","","SUCCESS","User Time: 15.7656250 seconds, Kernel Time: 31.9687500 seconds, Private Bytes: 45,289,472, Working Set: 88,543,232"
"23:07:52.3807687","igfxEM.exe","6912","Process Profiling","","SUCCESS","User Time: 0.5781250 seconds, Kernel Time: 3.8281250 seconds, Private Bytes: 3,969,024, Working Set: 11,776,000"
"23:07:52.3807705","igfxHK.exe","6924","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 2,416,640, Working Set: 7,966,720"
"23:07:52.3807719","igfxTray.exe","6944","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.5937500 seconds, Private Bytes: 3,117,056, Working Set: 10,260,480"
"23:07:52.3807732","ShellExperienceHost.exe","6596","Process Profiling","","SUCCESS","User Time: 2.1718750 seconds, Kernel Time: 1.3593750 seconds, Private Bytes: 36,147,200, Working Set: 53,305,344"
"23:07:52.3807746","SearchUI.exe","3112","Process Profiling","","SUCCESS","User Time: 6.2343750 seconds, Kernel Time: 2.3125000 seconds, Private Bytes: 98,807,808, Working Set: 65,794,048"
"23:07:52.3807754","RuntimeBroker.exe","4660","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 0.3593750 seconds, Private Bytes: 5,193,728, Working Set: 18,083,840"
"23:07:52.3807772","nvtray.exe","7244","Process Profiling","","SUCCESS","User Time: 0.1875000 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 3,911,680, Working Set: 11,517,952"
"23:07:52.3807781","RuntimeBroker.exe","7456","Process Profiling","","SUCCESS","User Time: 1.2031250 seconds, Kernel Time: 0.9218750 seconds, Private Bytes: 7,110,656, Working Set: 14,565,376"
"23:07:52.3807795","svchost.exe","7564","Process Profiling","","SUCCESS","User Time: 0.5000000 seconds, Kernel Time: 0.2812500 seconds, Private Bytes: 3,493,888, Working Set: 15,478,784"
"23:07:52.3807808","CNAB4RPD.EXE","8008","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 929,792, Working Set: 3,641,344"
"23:07:52.3807821","RuntimeBroker.exe","8116","Process Profiling","","SUCCESS","User Time: 4.7343750 seconds, Kernel Time: 6.8750000 seconds, Private Bytes: 5,771,264, Working Set: 24,113,152"
"23:07:52.3807835","NvBackend.exe","1852","Process Profiling","","SUCCESS","User Time: 1.4218750 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 6,463,488, Working Set: 10,289,152"
"23:07:52.3807848","SkypeBackgroundHost.exe","8576","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1,863,680, Working Set: 10,129,408"
"23:07:52.3807862","RemindersServer.exe","8600","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,654,208, Working Set: 11,186,176"
"23:07:52.3807870","MSASCuiL.exe","7448","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 1,982,464, Working Set: 8,794,112"
"23:07:52.3807884","iTunesHelper.exe","8468","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.3906250 seconds, Private Bytes: 4,202,496, Working Set: 13,512,704"
"23:07:52.3807897","jhi_service.exe","5528","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 1,404,928, Working Set: 5,914,624"
"23:07:52.3807906","IDMan.exe","8904","Process Profiling","","SUCCESS","User Time: 0.6406250 seconds, Kernel Time: 0.6875000 seconds, Private Bytes: 8,597,504, Working Set: 19,763,200"
"23:07:52.3807920","LMS.exe","8432","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 3,432,448, Working Set: 10,444,800"
"23:07:52.3807928","EVKey64.exe","8400","Process Profiling","","SUCCESS","User Time: 6.4062500 seconds, Kernel Time: 19.8593750 seconds, Private Bytes: 2,445,312, Working Set: 12,820,480"
"23:07:52.3807937","Dropbox.exe","8088","Process Profiling","","SUCCESS","User Time: 30.0468750 seconds, Kernel Time: 21.7500000 seconds, Private Bytes: 135,712,768, Working Set: 78,827,520"
"23:07:52.3807946","iPodService.exe","8812","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 2,363,392, Working Set: 7,499,776"
"23:07:52.3807960","Dropbox.exe","7424","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.4375000 seconds, Private Bytes: 2,039,808, Working Set: 8,081,408"
"23:07:52.3807973","Dropbox.exe","6240","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,494,464, Working Set: 10,063,872"
"23:07:52.3807986","IDMIntegrator64.exe","8096","Process Profiling","","SUCCESS","User Time: 4.7500000 seconds, Kernel Time: 18.1093750 seconds, Private Bytes: 2,367,488, Working Set: 7,831,552"
"23:07:52.3807995","svchost.exe","10064","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.4531250 seconds, Private Bytes: 6,905,856, Working Set: 22,364,160"
"23:07:52.3808009","AsusTPLoader.exe","6452","Process Profiling","","SUCCESS","User Time: 0.3437500 seconds, Kernel Time: 0.7031250 seconds, Private Bytes: 2,658,304, Working Set: 323,584"
"23:07:52.3808022","QtWebEngineProcess.exe","3204","Process Profiling","","SUCCESS","User Time: 1.0937500 seconds, Kernel Time: 0.3281250 seconds, Private Bytes: 32,862,208, Working Set: 30,003,200"
"23:07:52.3808036","SearchIndexer.exe","9952","Process Profiling","","SUCCESS","User Time: 16.5156250 seconds, Kernel Time: 7.2656250 seconds, Private Bytes: 36,868,096, Working Set: 31,092,736"
"23:07:52.3808049","svchost.exe","10032","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,195,456, Working Set: 8,269,824"
"23:07:52.3808062","svchost.exe","3460","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 2,101,248, Working Set: 10,809,344"
"23:07:52.3808071","AsusTPHelper.exe","7224","Process Profiling","","SUCCESS","User Time: 0.5000000 seconds, Kernel Time: 0.5156250 seconds, Private Bytes: 1,425,408, Working Set: 159,744"
"23:07:52.3808089","svchost.exe","8456","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 3,600,384, Working Set: 6,668,288"
"23:07:52.3808098","svchost.exe","10904","Process Profiling","","SUCCESS","User Time: 4.0781250 seconds, Kernel Time: 13.0156250 seconds, Private Bytes: 4,214,784, Working Set: 13,873,152"
"23:07:52.3808111","SkypeBridge.exe","7656","Process Profiling","","SUCCESS","User Time: 0.9687500 seconds, Kernel Time: 0.9687500 seconds, Private Bytes: 32,739,328, Working Set: 39,084,032"
"23:07:52.3808125","chrome.exe","8724","Process Profiling","","SUCCESS","User Time: 932.4531250 seconds, Kernel Time: 394.1406250 seconds, Private Bytes: 203,870,208, Working Set: 229,363,712"
"23:07:52.3808138","chrome.exe","4284","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.7343750 seconds, Private Bytes: 2,129,920, Working Set: 7,897,088"
"23:07:52.3808147","chrome.exe","8072","Process Profiling","","SUCCESS","User Time: 0.1406250 seconds, Kernel Time: 0.2500000 seconds, Private Bytes: 1,970,176, Working Set: 8,577,024"
"23:07:52.3808161","chrome.exe","3640","Process Profiling","","SUCCESS","User Time: 537.9062500 seconds, Kernel Time: 197.7812500 seconds, Private Bytes: 201,940,992, Working Set: 189,542,400"
"23:07:52.3808169","chrome.exe","10852","Process Profiling","","SUCCESS","User Time: 204.7968750 seconds, Kernel Time: 17.0000000 seconds, Private Bytes: 205,504,512, Working Set: 165,507,072"
"23:07:52.3808183","sublime_text.exe","11232","Process Profiling","","SUCCESS","User Time: 12.8281250 seconds, Kernel Time: 8.7812500 seconds, Private Bytes: 34,095,104, Working Set: 44,875,776"
"23:07:52.3808192","plugin_host.exe","8136","Process Profiling","","SUCCESS","User Time: 3.3125000 seconds, Kernel Time: 0.6093750 seconds, Private Bytes: 42,110,976, Working Set: 15,065,088"
"23:07:52.3808205","SettingSyncHost.exe","7828","Process Profiling","","SUCCESS","User Time: 2.6406250 seconds, Kernel Time: 3.8906250 seconds, Private Bytes: 10,940,416, Working Set: 3,530,752"
"23:07:52.3808219","svchost.exe","1608","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 6,975,488, Working Set: 8,642,560"
"23:07:52.3808232","explorer.exe","7500","Process Profiling","","SUCCESS","User Time: 8.1093750 seconds, Kernel Time: 11.9375000 seconds, Private Bytes: 24,776,704, Working Set: 52,781,056"
"23:07:52.3808245","svchost.exe","5128","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,843,200, Working Set: 6,483,968"
"23:07:52.3808259","LockApp.exe","2664","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 15,785,984, Working Set: 34,467,840"
"23:07:52.3808268","RuntimeBroker.exe","1204","Process Profiling","","SUCCESS","User Time: 0.6718750 seconds, Kernel Time: 1.3906250 seconds, Private Bytes: 4,968,448, Working Set: 22,155,264"
